Season,Photo_URL,Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,tERA,xFIP,WPA,#NAME?,#NAME?,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB%.1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Oppo%+.1,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wTeamV,wOppTeamV,wNetPitV,TG,wOBA,OBP,SLG,wSB,PlayerId,ERA_avg,FIP_avg,WHIP_avg,ERA_2023,FIP_2023,WHIP_2023,z_score_era_avg,z_score_era_2023,z_score_diff_era,z_score_fip_avg,z_score_fip_2023,z_score_diff_fip,z_score_whip_avg,z_score_whip_2023,z_score_diff_whip
2023,https://images.ctfassets.net/pnq4hpds29uh/4E5NGviR3qaPLZ0LgQTbBX/a660b22c6bbe342e805a9910cb8e402c/Zack_Greinke_Royals.jpg,Zack Greinke,KCR,39,1,12,5.530120609,22,22,0,0,0,0,110.2,462,126,70,68,23,15,0,3,2,0,73,159,134,75,8,597,1105,1702,35,6,3,2,5.936747124,1.219879546,4.86666667,10.24698819,1.870481971,0.283783784,1.274096415,0.295977011,0.66189624,5.141063407,1.18656716,0.20380435,0.43206522,0.36413043,0.05970149,0.17164179,0.03773585,0.66666667,3.888024807,110.1999969,0,0,3.888024807,0.376328051,3.010624409,5.589078812,4.438962624,-1.588889956,-9.170295715,7.58140564,-9.889500618,-1.083689451,0.94620806,0.924236536,0.875890911,0.951900005,22,-0.638288677,-1.040929694,0.42857143,89.68998628,0.19988242,79.48823529,0.07054674,85.76666667,0.14109347,72.85416667,0.15990594,86.55514706,0,0,0,0,0.00058754,0,-3.33057642,4.548508167,-2.222285271,-9.90588665,-0.374543309,0,0,-0.456869193,1.33779652,-1.851904392,-4.127452771,-0.137699746,0,0,0.32657201,0.67832168,0.47442681,0.73913043,0.92164948,0.8488228,0.42034098,0.64285714,0.07168038,0,0,0,123.824754,120.7637059,103.3437907,0.15800866,0.03246753,4.608549364,2.846385608,0.389057202,0.26161082,0,0.07583774,0,0,0.16284539,0.19459142,0.14109347,0,0,0.16402116,0,0,0,89.58628862,0,85.29612555,0,0,89.77869754,79.35860791,72.81416829,0,0,86.54193268,0,0,-2.002322628,0,3.509192178,0,0,-8.895050379,6.696831187,6.266895549,0,0,-7.93360075,0,0,9.364272077,0,3.06356575,0,0,5.997024922,1.789994623,-6.207429504,0,0,3.097125091,0,0,-1.302637435,0,-1.98896962,0,0,-1.411648825,4.300789341,-9.738117147,0,0,-0.34756488,0,0,-0.292727514,0,-1.541836915,0,0,-0.509620514,1.299332127,-4.057548811,0,0,-0.124575226,0,0,0.28641371,0.64819005,0.47442681,0.67948718,0.91797557,0.8488228,0.5196943,19.91093117,0.455609918,-0.080043659,0.159325525,0.079281874,39 - 39,0.12554113,0.38544474,0.35309973,0.26145553,0.14285714,0.55795148,0.29919137,4.715437617,0.24025974,-0.743139505,66.72056238,37.5328747,177.7656584,121.4931755,152.6431757,116.59234,98.13850316,100.70851,91.96508874,68.09842207,38.30796968,103.0660517,103.393086,94.73372818,137.3785298,94.3066797,102.1831786,106.3994135,106.3994135,107.510141,91.4870124,89.48676984,11.42497366,32,0.08625337,117.129,141,0.38005391,371,0.17156287,0.24324324,0,4.434672344,50.78904391,38.2789924,56.66257072,56.48993025,33.7823905,58.91927279,48.63050742,35.41983962,61.22668474,48.78425542,37.39434329,59.36372437,55.29614958,43.38375384,56.71567656,0,0,0,49.36324519,41.18795953,65.71530093,0,0,0,50.80032088,35.52964017,62.67957775,0.068123079,82.49820789,108.4064516,108.3103943,99.08,98.37583333,106.25,73.27460674,102.2211236,92.58966292,76.49386282,105.6129964,93.2631769,92.03897281,104.6338369,106.2338369,0,0,0,99.00232558,114.003876,102.5077519,0,0,0,84.59793144,104.3939716,100.4733452,0,0,0,0,0,1,0,0,0,0,0,0.22108452,0,0,0,0,1,0,0.22108452,0.22108452,132,0,0,0,0,1943,3.381561542,3.780352453,1.121996939,5.530120609,5.141063407,1.274096415,0.519061263,1.072843295,0.553782032,1.06042391,1.306977401,0.246553491,0.920639248,1.045737524,0.125098276
2023,https://s22927.pcdn.co/wp-content/uploads/2023/08/Clayton-Kershaw-Max-Muncy.jpg,Clayton Kershaw,LAD,35,11,4,2.51552807,19,19,0,0,0,0,107.1,424,83,33,30,15,26,0,3,4,2,115,130,95,53,15,540,1111,1651,75,6,2,1,9.6428576,2.180124327,4.42307692,6.959627659,1.257764035,0.210126582,1.015527998,0.256603774,0.86813187,3.755053509,1.36842105,0.19064748,0.4676259,0.34172662,0.15789474,0.15789474,0.04615385,0.5,22.60820961,107.0999985,0,0,22.60820961,2.32309103,18.58472824,3.602211592,3.400013671,1.312526226,-6.14195776,7.454483986,19.1114006,1.844068408,0.890841186,0.874257386,0.873463154,0.847663164,19,1.484426856,-0.011070834,0.37378641,91.20162602,0.44053398,86.93526171,0,0,0.17536408,73.61937716,0,0,0.01031553,85.82352941,0,0,0.00181708,0,-0.049650714,14.06196404,0,2.120833635,0,0.067981154,0,-0.008060181,1.936909647,0,0.733852469,0,0.39988914,0,0.3566058,0.72524407,0.51699029,0.56325301,0.83846154,0.73122066,0.43507282,0.68396226,0.13870382,0,0,0,58.97284824,84.80052316,77.72783205,0.27122642,0.06132075,3.57024649,6.288820174,-1.239525439,0.36953883,0,0,0,0,0.00364078,0.44114078,0.17536408,0,0,0.01031553,0,0,0,91.12430085,0,0,0,0,90.66666667,86.88597189,73.57231969,0,0,85.81764849,0,0,0.2274432,0,0,0,0,4.889915784,-2.626342773,-1.868514645,0,0,6.445496054,0,0,10.658507,0,0,0,0,10.31804848,4.139135306,-8.984082707,0,0,8.52924302,0,0,-0.250361852,0,0,0,0,0.664518934,15.06540423,2.150456533,0,0,0.067981157,0,0,-0.041110321,0,0,0,0,11.07531556,2.072270183,0.744102607,0,0,0.399889161,0,0,0.34057971,0.69512195,0.51699029,0.52836879,0.83157895,0.73122066,0.49757282,17.73136773,3.794371843,0.982863843,0.488417059,1.471280813,35 - 35,0.20990567,0.475,0.27857143,0.24642857,0.16785714,0.52142857,0.31071429,3.703063199,0.36792453,-0.050000001,112.1766885,65.75502022,170.5978923,80.54813996,103.0141895,84.5425628,76.44580126,86.2791561,120.9356941,121.526036,71.23535867,92.88145208,108.7380287,93.7025709,122.1801312,115.9177048,80.17340033,101.5089479,101.5089479,100.5673649,94.89978723,88.45924432,12.40114237,22,0.07857143,111.854,105,0.375,280,0.15566323,0.29436705,0,4.416929493,37.95131941,33.84403294,48.54500118,47.41803233,51.86187661,42.42191746,51.02294097,49.80265958,53.06796975,47.613695,54.758375,60.52751,53.51125109,44.55230886,60.36703445,0,0,0,0,0,0,0,0,0,50.99249962,46.49211066,55.34846019,0.056294604,43.46470588,112.3588235,114.8529412,94.69717314,101.5484099,107.3650177,99.51789298,97.88060201,97.71605351,85,108.85,94.85,116.4321178,103.3075736,105.798878,0,0,0,0,0,0,0,0,0,105.4887237,101.0583024,103.0946716,0,0,0,3,0,0,0,1,0,-0.099476919,0,0,0,-0.164493427,0,3,0,-0.263970345,0,-0.263970345,129,0,0,0,0,2036,2.902238062,3.155674277,1.012831277,2.51552807,3.755053509,1.015527998,0.380312066,0.259911416,-0.12040065,0.783667825,0.812422731,0.028754906,0.772452639,0.718472612,-0.053980027
2023,https://nbcsports.brightspotcdn.com/dims4/default/4b4f956/2147483647/strip/true/crop/1920x1080+0+0/resize/1440x810!/quality/90/?url=https:%2F%2Fnbc-sports-production-nbc-sports.s3.amazonaws.com%2Fbrightspot%2Fsvod%2Fthumbnail%2Fnbcs_edgefantasy_wainwrightyahoo_210802.jpg,Adam Wainwright,STL,41,3,9,8.612069532,17,17,0,0,0,0,77.1,378,124,80,74,16,30,0,1,1,0,44,117,112,72,5,555,853,1408,43,11,2,1,5.120689992,3.49137954,1.46666667,14.43103543,1.862069088,0.357348703,1.991379441,0.37630662,0.56561086,6.024891962,1.04464286,0.23920266,0.38870432,0.37209302,0.04464286,0.14285714,0.09401709,0.5,-3.9288342,77.09999847,0,0,-3.9288342,-0.365900069,-2.927200556,6.357545686,5.727062718,-3.475083828,-8.831591606,5.356508255,-40.27280045,-4.219403267,0.944313586,0.853233337,0.877647042,0.89248234,17,-3.853250265,0.173239853,0.41755889,86.83247863,0,0,0.22626695,82.93375394,0.30335475,71.79529412,0.05281941,81.86486486,0,0,0,0,0.00497159,0,-19.15410233,0,-4.006825447,-6.756924152,-2.064049721,0,0,-3.274205526,0,-1.263982791,-1.589864506,-2.789256379,0,0,0.23975155,0.64932886,0.41399001,0.78756477,0.93023256,0.88275862,0.42541042,0.53439153,0.04829545,0,0,0,202.5693909,139.9367988,130.9014016,0.11640212,0.07936508,5.73989633,5.004310674,2.58717757,0.08922198,0,0.2276945,0,0,0.3283369,0.00428266,0.29693076,0,0,0.05139186,0,0,0,85.952,0,82.89372918,0,0,87.00022079,75.23333232,71.72644043,0,0,81.84444173,0,0,-1.566142822,0,2.736832287,0,0,-7.997151516,8.945282618,8.927754916,0,0,-8.367715624,0,0,8.699952148,0,4.436819238,0,0,6.77072117,-1.622602463,-8.075073829,0,0,5.27109358,0,0,-0.547982339,0,-4.257619746,0,0,-17.54821605,-0.705203202,-6.047100741,0,0,-2.281074096,0,0,-0.438385871,0,-1.334677036,0,0,-3.814829577,-11.75338669,-1.453629986,0,0,-3.168158466,0,0,0.2,0.60458839,0.41399001,0.73484848,0.92633929,0.88275862,0.52890792,18.63255361,-2.467555046,-1.636093855,-0.465561181,-2.101655006,41 - 41,0.03703704,0.4290429,0.38283828,0.18811881,0.12211221,0.54455446,0.33333333,5.777486679,0.23809524,-0.909999967,59.56969086,105.3039634,56.56927229,167.0194325,152.5083661,143.7760747,149.9048743,126.5274363,78.79280132,52.1552739,92.19717533,116.5370264,90.38622861,102.0291383,110.5439238,104.7024594,110.1816029,77.48996997,77.48996997,105.0276303,101.8081984,89.09946013,12.51444323,35,0.11551155,111.48,118,0.38943894,303,0.19034091,0.23863636,0,4.957622307,29.50242556,36.95209194,31.98916708,59.56424262,39.62684685,62.23971645,40.38976265,39.2110753,49.34807897,41.73917995,33.72424097,48.05176606,20,41.558108,20,0,0,0,43.7990812,40.50915555,48.67227362,0,0,0,45.1364239,33.58729231,51.75023134,0.416756322,67.57638889,85.47222222,83.22777778,124.4219144,103.7808564,112.4453401,78.83076923,95.5982906,84.04957265,88.22534562,97.46958525,88.54884793,99.68,71.36,67.9,0,0,0,105.3760797,98.8744186,94.1282392,0,0,0,101.6858761,99.90022659,97.36231118,0,0,0,4,0,3,0,0,0,-0.424500853,0,0.124602959,0,0,0,4,3,-0.424500853,0.124602959,-0.299897894,131,0,0,0,0,2233,3.854965692,3.989132071,1.307503955,8.612069532,6.024891962,1.991379441,0.656096998,1.903938873,1.247841875,1.152921187,1.622344225,0.469423039,1.172455203,1.953588413,0.781133211
2023,,Corey Kluber,BOS,37,2,6,6.264000382,9,9,0,0,0,0,41.2,192,46,33,29,11,18,0,3,1,0,34,42,63,31,6,285,485,770,23,4,1,1,7.344000448,3.888000237,1.88888889,9.936000606,2.376000145,0.269005848,1.536000094,0.277777778,0.65891473,6.582581638,0.66666667,0.22794118,0.30882353,0.46323529,0.0952381,0.17460317,0.0952381,1,-4.233955383,41.20000076,0,0,-4.233955383,-0.392128408,-3.137027264,7.270982844,5.647647871,-0.87193203,-3.531348228,2.659416199,-8.704000473,-0.874953032,0.874388814,0.782677293,0.876866698,1.000266671,9,-0.667333186,-0.329857098,0.31298701,88.14107884,0,0,0.24415584,86.00531915,0.28441558,80.56164384,0.15844156,82.1147541,0,0,0,0,0,0,-9.686401367,0,-3.473167181,-0.283749193,2.773775101,0,0,-4.019253679,0,-1.847429352,-0.129565842,2.273586148,0,0,0.32026144,0.66881029,0.46103896,0.68027211,0.87019231,0.7915493,0.4038961,0.65104167,0.0961039,0,0,0,137.5387215,152.5252936,131.4934167,0.17708333,0.09375,5.298030271,4.968000303,-0.318581256,0.02597403,0,0.24675325,0,0,0.28441558,0,0.28441558,0,0,0.15844156,0,0,0,88.225,0,85.97473787,0,0,88.09406214,0,80.47625928,0,0,82.07705238,0,0,-4.926926422,0,0.533194411,0,0,-9.494258794,0,8.162951604,0,0,-9.098990018,0,0,7.090730286,0,4.814360609,0,0,5.160248778,0,1.647272397,0,0,1.903166224,0,0,-0.19736987,0,-3.320331469,0,0,-9.410479177,0,-0.1827082,0,0,2.760677233,0,0,-0.986849349,0,-1.747542879,0,0,-4.297022455,0,-0.083428402,0,0,2.262850191,0,0,0.27664975,0.65425532,0.46103896,0.58715596,0.88211382,0.7915493,0.48831169,18.79478261,-0.379519224,0.135129124,-0.122519962,0.012609165,37 - 37,0.08333333,0.49635036,0.27737226,0.22627737,0.11678832,0.56934307,0.31386861,5.221931124,0.328125,0.045454543,82.53608075,119.6247828,68.99580348,117.8059586,193.8966605,110.5208369,118.3118862,94.51607732,91.55083222,76.31920521,110.6142708,115.2723062,73.90138415,120.5172719,139.7487569,121.4419333,80.26848162,92.08364975,92.08364975,109.7051552,95.97503235,90.4781925,19.68795956,14,0.10218978,113.72,61,0.44525547,137,0.16623377,0.26233766,0,4.926713091,45.60527582,50.29703098,51.43805631,63.57383479,55.96155046,60.87799603,20,37.7825345,20,38.0070653,39.34553425,43.18175635,0,0,0,0,0,0,40.51083884,47.97725253,37.14350684,0,0,0,45.47115496,47.21101845,45.72637734,0.39615139,83.28114754,102.1172131,91.90655738,108.0694064,105.3990868,109.0086758,82.895,89.575,79.39,75.74200913,91.85890411,83.63515982,0,0,0,0,0,0,105.0373684,92.90526316,89.14526316,0,0,0,93.55379404,98.12642276,93.97249322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,2429,4.213118859,3.64828383,1.29895442,6.264000382,6.582581638,1.536000094,0.759771168,1.270745418,0.51097425,1.00191251,1.8213385,0.81942599,1.160849662,1.377223812,0.21637415
2023,,Lance Lynn,CHW,36,6,9,6.467966711,21,21,0,0,0,0,119.2,535,130,94,86,28,45,1,7,3,0,144,128,136,72,16,760,1363,2123,73,12,3,3,10.8300838,3.384401186,3.2,9.777158982,2.105849627,0.269151139,1.462395574,0.327974277,0.6162465,5.20930014,0.94117647,0.21428571,0.38095238,0.4047619,0.11764706,0.20588235,0.09375,1,7.863573074,119.1999969,0,0,7.863573074,0.767459333,6.139674664,5.296204799,4.044429749,-2.512127638,-10.42504025,7.912912369,-32.30690002,-3.34551096,0.882579088,0.839823604,0.877009511,1.091133356,21,-2.135482311,-0.710866159,0.54314003,92.17100694,0.04431872,83.12765957,0.25978312,88.3938294,0.07826497,80.76506024,0.07449316,84.87341772,0,0,0,0,0.00282619,0,-2.381960154,-2.766071558,-2.168426991,-4.498822212,-5.407536983,0,0,-0.206767374,-2.942629317,-0.393543918,-2.710133863,-3.422491762,0,0,0.32872254,0.75,0.50589345,0.60891089,0.79372197,0.72413793,0.42055634,0.66728972,0.13942534,0,0,0,149.2098569,115.7521278,94.15533341,0.26915888,0.08411215,3.941887786,5.490250813,1.258666571,0.40924092,0,0.26072607,0,0,0.1320132,0.04761905,0.07543612,0,0,0.07496464,0,0,0,92.437554,0,88.37938658,0,0,91.16499721,82.98119392,80.64375,0,0,84.87673202,0,0,-2.535160188,0,0.681957335,0,0,-6.927066476,1.241665075,7.050551605,0,0,-8.773445945,0,0,7.616884856,0,3.074128246,0,0,3.764647566,-1.530403062,-0.750895214,0,0,3.569914044,0,0,-4.811857045,0,-2.047777891,0,0,2.968449742,-4.312910296,-2.857729107,0,0,-5.183172844,0,0,-0.554361411,0,-0.370303416,0,0,1.060160622,-4.270208214,-1.786080692,0,0,-3.259857135,0,0,0.29007634,0.7166822,0.50589345,0.53947368,0.79713914,0.72413793,0.50589345,18.13068182,-1.35319078,-0.819207966,-1.301442146,-2.120650053,36 - 36,0.18504673,0.43657817,0.33333333,0.2300885,0.16519174,0.4719764,0.36283186,4.001370376,0.40560748,0.119999997,121.7146808,104.1302037,116.8870082,115.9226566,171.8506672,110.5805295,112.6424272,111.5958315,85.62242936,116.0018382,99.24271084,108.3665882,91.16179773,105.304585,164.783964,106.8174848,96.46299984,93.63459035,93.63459035,90.94383853,110.94706,89.05047132,14.9967103,37,0.10914454,114.3,136,0.40117994,339,0.13330193,0.27272727,0,3.887318483,42.81405107,44.83324962,43.03965465,46.10526375,59.42644225,39.012024,61.53175263,57.66044329,59.03610438,47.59179618,48.70924882,41.21031964,44.46616325,48.58173133,44.46191084,0,0,0,57.4773375,54.1772308,58.50075465,0,0,0,56.72854121,52.85207584,55.63822235,-0.296779416,55.93773585,92.44528302,88.18301887,110.371875,97.549375,105.7575,91.31739631,107.8115207,106.1232719,97.15142857,95.07107143,87.22214286,93.50843373,101.1144578,109.6626506,0,0,0,105.6931284,106.2878843,99.75985533,0,0,0,94.34109005,103.4806635,100.7968246,0,0,0,0,0,1,0,0,1,0,0,0.04153432,0,0,0.22108452,0,2,0,0.26261884,0.26261884,131,0,0,0,0,2520,4.011501846,3.463602861,1.283426798,6.467966711,5.20930014,1.462395574,0.701409331,1.325748118,0.624338787,0.920091847,1.331325564,0.411233717,1.139771737,1.284064033,0.144292296
2023,https://clutchpoints.com/_next/image?url=https:%2F%2Fwp.clutchpoints.com%2Fwp-content%2Fuploads%2F2023%2F08%2FMax-Scherzer-Mets-Rangers-trade.jpg&w=640&q=75,Max Scherzer,TEX,38,3,1,2.641304403,5,5,0,0,0,0,30.2,119,18,9,9,2,10,0,1,0,0,40,27,30,10,6,166,330,496,24,1,1,0,11.73913068,2.93478267,4,5.282608805,0.586956534,0.166666667,0.913043497,0.242424242,0.76335878,2.585798813,0.9,0.14925373,0.40298507,0.44776119,0.2,0.06666667,0.03703704,0,10.34256744,30.20000076,0,0,10.34256744,1.15678215,9.254257202,2.096975318,3.353569462,0.450916171,-1.559543848,2.010460138,5.445899963,0.585725129,0.920745015,0.906716168,0.870000005,0.950399995,5,0.975978315,-0.486248625,0.47368421,94.01709402,0.15789474,84.42307692,0.09109312,88.66666667,0.12550607,75.43548387,0.15182186,84.09333333,0,0,0,0,0.00403226,0,0.817118287,3.051095486,1.229764223,2.544740915,1.207983494,0,0,0.349195849,3.911660879,2.732809385,4.104420831,1.610644658,0,0,0.37800687,0.69950739,0.51012146,0.58181818,0.79577465,0.70238095,0.41093117,0.77310924,0.15120968,0,0,0,60.63955603,58.93953339,78.06557084,0.33613445,0.08403361,3.244290408,7.043478407,0.055505589,0.47368421,0,0.09311741,0,0,0,0.15587045,0.12550607,0,0,0.15182186,0,0,0,93.9508547,0,88.48477836,0,0,0,84.36233639,75.4225838,0,0,84.0080013,0,0,-7.07409668,0,-0.243755341,0,0,0,0.633125801,7.512916319,0,0,-9.251094564,0,0,9.396638789,0,4.368561123,0,0,0,1.227033541,-5.664380473,0,0,1.594046834,0,0,0.944354717,0,1.16544367,0,0,0,3.151981585,2.5185453,0,0,1.152943265,0,0,0.403570392,0,2.533573196,0,0,0,4.093482578,4.062169838,0,0,1.537257686,0,0,0.35102041,0.66666667,0.51012146,0.55813953,0.77710843,0.70238095,0.50404858,19.03733333,1.175588369,0.298147649,-0.279341429,0.018806206,38 - 38,0.25210084,0.38235294,0.33823529,0.27941176,0.20588235,0.51470588,0.27941176,3.19672104,0.43697479,-0.119999997,131.93107,90.29648095,146.1087602,62.63312762,47.89937073,68.47486637,70.32805453,82.48675839,106.0624818,144.8669057,99.15004263,75.47921647,96.43421427,116.491464,53.35862035,93.55020967,97.88157315,113.7067071,113.7067071,99.17726489,85.43878506,87.34590718,19.17896054,3,0.04411765,111.686,24,0.35294118,68,0.15322581,0.30443548,0,3.491868004,55.92105373,55.32061387,58.09491547,73.62591242,46.15597984,72.54560032,56.91160671,56.15707162,56.43812483,0,0,0,58.87577766,41.90520961,63.1815413,0,0,0,65.88925587,57.32541174,60.21381978,0,0,0,61.01155028,51.2454078,63.73227704,-0.560411935,93.68,111.564,110.8773333,94.26129032,112.7822581,108.1516129,107.0645299,98.41025641,100.4051282,0,0,0,107.1922078,112.061039,108.1025974,0,0,0,98.83695652,121.6304348,105.273913,0,0,0,102.6680162,106.5012146,104.5746964,0,0,0,1,0,1,0,0,0,-0.036283035,0,0.184074193,0,0,0,1,1,-0.036283035,0.184074193,0.147791158,130,0,0,0,0,3137,2.49538341,2.655163054,0.911523314,2.641304403,2.585798813,0.913043497,0.262540336,0.293828966,0.03128863,0.561922401,0.395210436,-0.166711965,0.634932442,0.588760013,-0.046172429
2023,,Charlie Morton,ATL,39,13,10,3.367059065,25,25,0,0,0,0,141.2,616,129,57,53,13,67,2,10,3,2,157,168,125,84,11,947,1492,2439,108,9,4,1,9.974118363,4.256470894,2.34328358,8.195294706,0.825882412,0.239332096,1.383529511,0.314363144,0.79339723,3.877640303,1.344,0.22281167,0.44562334,0.33156499,0.088,0.104,0.05357143,0.25,23.55692101,141.1999969,0,0,23.55692101,2.372202158,18.97761726,4.25443596,4.14190403,0.634690344,-9.638115883,10.27280617,13.49130058,1.424459815,0.966866672,0.824482441,0.868232012,0.860776007,25,0.174904227,0.481536172,0.39645945,94.82450675,0,0,0.06504734,89.05696203,0.43968711,82.44194757,0.09880609,86.20416667,0,0,0,0,0.00738007,0,-16.08568192,0,2.618202209,17.97308922,1.154833674,0,0,-1.670371954,0,1.657090006,1.682873522,0.481180698,0,0,0.312749,0.61430119,0.42733635,0.52653928,0.85008818,0.70327553,0.37999177,0.6038961,0.12628126,0,0,0,75.9591091,89.88352293,94.68018579,0.25487013,0.10876623,4.341078975,6.861176963,-0.510581238,0.32235488,0,0.06504734,0,0,0.07369288,0,0.43968711,0,0,0.09921779,0,0,0,94.90408485,0,89.01582278,0,0,94.24636653,0,82.39578944,0,0,86.16099909,0,0,-8.202888031,0,-0.977606085,0,0,-10.85972553,0,6.969768624,0,0,-10.42823684,0,0,6.397194659,0,4.000718515,0,0,3.303608644,0,-4.432431567,0,0,0.373950404,0,0,-10.10844202,0,2.702087224,0,0,-5.618260659,0,18.23674891,0,0,2.681237143,0,0,-1.290988764,0,1.710181787,0,0,-3.138693106,0,1.707560759,0,0,1.112546532,0,0,0.30023095,0.57433628,0.42774804,0.47179487,0.84283513,0.70356112,0.46521202,17.76292629,3.560106993,-0.467912763,1.655817747,1.187904954,39 - 39,0.1461039,0.38057743,0.38057743,0.23884514,0.14698163,0.50918635,0.34383202,4.46868437,0.38474026,0.98999995,116.0302905,128.3799856,90.38034995,94.84929041,67.64194633,96.29314187,104.1478149,105.6998748,110.5247348,114.197417,126.3520326,108.551508,103.6217274,90.9162183,80.47597813,92.87507826,109.5309259,98.38517863,98.38517863,98.20622118,105.0147566,88.737125,9.244997065,28,0.07329843,113.253,148,0.38743455,382,0.18122181,0.30750308,0,4.725319188,55.06484925,56.69507705,51.36972589,60.41884764,62.56875603,53.89108457,39.93620507,39.65841245,43.81476858,31.53915078,48.22944648,29.42078743,0,0,0,0,0,0,56.86868196,55.33415044,61.54320753,0,0,0,47.65240045,49.23563868,46.73259945,0.261887852,102.2506224,93.59917012,89.81327801,140.1459738,99.87780899,111.1041199,74.3835249,95.01609195,89.60676884,80.10502793,90.45642458,85.3877095,0,0,0,0,0,0,90.00316456,97.58101266,90.53607595,0,0,0,107.5065898,96.87611203,98.87434102,0,0,0,5,0,4,0,0,1,-0.18141517,0,0.166137278,0,0,0.04153432,5,5,-0.18141517,0.207671598,0.026256427,129,0,0,0,0,4676,3.466211302,3.459523443,1.130755531,3.367059065,3.877640303,1.383529511,0.543564728,0.489540026,-0.054024702,0.918284511,0.856164029,-0.062120482,0.932528572,1.184244822,0.25171625
