player_id,name,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,est_woba,est_woba_minus_woba_diff,avg_woba,woba_2023,z_scores_avg_woba,zscore_difference
592518, Manny Machado,2020,663.5,478.75,0.28225,0.275,0.00725,0.505,0.487,0.018,0.3565,0.0045,0.361,0.33,1.055829477,-0.877492568
592626, Joc Pederson,2020,467.75,314,0.25225,0.2495,0.00275,0.50075,0.46625,0.0345,0.344,0.007,0.351,0.341,0.732750385,-0.251665874
592663, J.T. Realmuto,2020,555.25,384.75,0.27275,0.268,0.00475,0.4735,0.455,0.0185,0.343,0.00275,0.34575,0.328,0.563133862,-0.439841971
592669, Hunter Renfroe,2020,507.25,336.5,0.2445,0.24,0.0045,0.4965,0.4655,0.031,0.329,0.00825,0.33725,0.318,0.288516634,-0.440449835
592696, Eddie Rosario,2020,466,362.25,0.25875,0.23925,0.0195,0.4355,0.41575,0.01975,0.2995,0.01125,0.31075,0.34,-0.56764296,1.021204963
592885, Christian Yelich,2020,594.25,380,0.28875,0.28075,0.008,0.50625,0.493,0.01325,0.37625,0.003,0.37925,0.357,1.64544882,-0.72400416
593160, Whit Merrifield,2020,678,521.25,0.28325,0.266,0.01725,0.41775,0.3995,0.01825,0.314,0.00825,0.32225,0.328,-0.196102004,0.319393896
593428, Xander Bogaerts,2020,628,446,0.29975,0.272,0.02775,0.5065,0.4545,0.052,0.35,0.0235,0.3735,0.32,1.459678342,-1.556566526
595281, Kevin Kiermaier,2019.333333,412.3333333,281,0.234666667,0.229333333,0.005333333,0.385333333,0.342666667,0.042666667,0.282666667,0.009333333,0.292,0.327,-1.173416258,1.26918564
595777, Jurickson Profar,2020,545.5,399,0.2355,0.2475,-0.012,0.39475,0.37675,0.018,0.317,-0.00325,0.31375,0.301,-0.470719233,-0.149096627
595879, Javier Baez,2020,585.75,388.25,0.2685,0.2505,0.018,0.493,0.46075,0.03225,0.3225,0.0145,0.337,0.26,0.280439656,-2.028678396
596019, Francisco Lindor,2020,657.25,484,0.26525,0.2675,-0.00225,0.4745,0.46325,0.01125,0.34575,-0.00175,0.344,0.346,0.506595021,0.112102037
596129, Daniel Vogelbach,2020.666667,425.6666667,248.6666667,0.221666667,0.232666667,-0.011,0.417666667,0.419333333,-0.001666667,0.344,-0.008333333,0.335666667,0.323,0.237362444,-0.251683099
596142, Gary Sanchez,2020,432.75,263.25,0.20675,0.23,-0.02325,0.43275,0.48175,-0.049,0.34375,-0.03025,0.3135,0.325,-0.47879621,0.519520573
596146, Max Kepler,2020,535.75,382,0.2285,0.25325,-0.02475,0.422,0.4315,-0.0095,0.338,-0.0185,0.3195,0.329,-0.284948755,0.435763155
600869, Jeimer Candelario,2020,524.5,341.75,0.22875,0.23575,-0.007,0.3835,0.39,-0.0065,0.312,-0.00825,0.30375,0.363,-0.793798325,1.880378041
602104, Ramon Urias,2021.5,370.5,249,0.2635,0.26,0.0035,0.413,0.4235,-0.0105,0.332,-0.005,0.327,0.309,-0.042639436,-0.356996349
605119, Brian Anderson,2020,459.25,304.25,0.25125,0.2395,0.01175,0.398,0.4035,-0.0055,0.3205,0,0.3205,0.298,-0.252640846,-0.449742542
605137, Josh Bell,2020,602.75,418.5,0.26625,0.273,-0.00675,0.4695,0.4725,-0.003,0.3605,-0.008,0.3525,0.328,0.781212249,-0.657920358
605141, Mookie Betts,2020,627.25,449,0.2935,0.28425,0.00925,0.546,0.52325,0.02275,0.38575,0.006,0.39175,0.416,2.049297686,0.495975022
605204, J.D. Davis,2020.5,409,256.5,0.2775,0.275,0.0025,0.4725,0.505,-0.0325,0.367,-0.014,0.353,0.319,0.797366204,-0.921776896
605612, Harold Castro,2020.666667,383.6666667,290.6666667,0.281666667,0.273333333,0.008333333,0.374666667,0.402333333,-0.027666667,0.303333333,-0.01,0.293333333,0.268,-1.130339046,-0.39771962
606115, Orlando Arcia,2019.666667,382,272,0.234333333,0.228666667,0.005666667,0.357666667,0.352,0.005666667,0.281333333,-0.000333333,0.281,0.337,-1.528803259,1.899797734
606192, Teoscar Hernandez,2020,529.25,333,0.258,0.24975,0.00825,0.48875,0.496,-0.00725,0.34375,-0.00125,0.3425,0.314,0.458133157,-0.720156396
606466, Ketel Marte,2020,535,401.5,0.28675,0.27875,0.008,0.492,0.44775,0.04425,0.3455,0.01375,0.35925,0.355,0.999290636,-0.132890995
606992, Eric Haase,2021.5,366,231.5,0.2425,0.2365,0.006,0.451,0.43,0.021,0.312,0.007,0.319,0.233,-0.301102709,-2.190243781
607043, Brandon Nimmo,2020.333333,531.3333333,337,0.276333333,0.258333333,0.018,0.451,0.399666667,0.051333333,0.348333333,0.020666667,0.369,0.353,1.314292751,-0.502938128
607054, Jace Peterson,2020.333333,292,185,0.227666667,0.223333333,0.004333333,0.357666667,0.349,0.008666667,0.302666667,0.000666667,0.303333333,0.277,-0.807259954,-0.473096128
607208, Trea Turner,2020,665.75,490,0.29875,0.283,0.01575,0.47875,0.44675,0.032,0.34325,0.0125,0.35575,0.304,0.886212954,-1.423461285
608070, Jose Ramirez,2020,640.25,479,0.26775,0.2665,0.00125,0.52075,0.462,0.05875,0.35075,0.01425,0.365,0.345,1.185061114,-0.593886565
608324, Alex Bregman,2020,612.75,442.75,0.27775,0.26125,0.0165,0.5,0.4375,0.0625,0.356,0.021,0.377,0.345,1.572756025,-0.981581476
608369, Corey Seager,2020.666667,537.6666667,393.3333333,0.274333333,0.278333333,-0.004,0.486333333,0.499666667,-0.013333333,0.365,-0.011666667,0.353333333,0.44,0.808135507,2.397677423
608671, Travis Jankowski,2018,387,276,0.259,0.235,0.024,0.346,0.286,0.06,0.276,0.027,0.303,0.327,-0.818029257,0.913798639
608841, Joey Meneses,2022,240,172,0.324,0.267,0.057,0.563,0.457,0.106,0.332,0.063,0.395,0.326,2.15429839,-2.086051518
621020, Dansby Swanson,2020,606.75,405.25,0.2535,0.2525,0.001,0.42825,0.439,-0.01075,0.325,-0.00775,0.31725,0.338,-0.357641551,0.756158534
621028, Kevin Newman,2020.666667,464.6666667,387.3333333,0.269333333,0.262666667,0.006666667,0.375666667,0.345333333,0.030333333,0.287666667,0.009333333,0.297,0.296,-1.011876712,0.254448306
621035, Chris Taylor,2020,513.5,302.25,0.24775,0.226,0.02175,0.42925,0.38775,0.0415,0.3065,0.019,0.3255,0.314,-0.0911013,-0.170921939
621043, Carlos Correa,2020,504.75,340.25,0.272,0.27075,0.00125,0.48125,0.4725,0.00875,0.3585,-0.00375,0.35475,0.307,0.853905045,-1.308585848
621439, Byron Buxton,2020.666667,310.3333333,201.3333333,0.264,0.262,0.002,0.562,0.513,0.049,0.356666667,0.015,0.371666667,0.311,1.400447176,-1.745037942
621493, Taylor Ward,2021.5,400.5,268,0.2655,0.2635,0.002,0.4555,0.4635,-0.008,0.3525,-0.005,0.3475,0.329,0.619672703,-0.468858303
621563, Joey Wendle,2020,420,312,0.26375,0.25125,0.0125,0.38925,0.349,0.04025,0.29,0.01475,0.30475,0.257,-0.761490416,-1.069315852
621566, Matt Olson,2020,644.75,419.5,0.25625,0.26,-0.00375,0.50375,0.5115,-0.00775,0.3675,-0.00975,0.35775,0.403,0.950828772,1.236651314
622534, Manuel Margot,2020,446.75,333.75,0.25175,0.251,0.00075,0.382,0.3625,0.0195,0.2965,0.00175,0.29825,0.287,-0.971491825,-0.033639164
622761, Jorge Mateo,2022,533,352,0.221,0.222,-0.001,0.379,0.344,0.035,0.272,0.009,0.281,0.261,-1.528803259,-0.191912971
623912, Harold Ramirez,2020.666667,414,317.3333333,0.281333333,0.266666667,0.014666667,0.406,0.392666667,0.013333333,0.304333333,0.008,0.312333333,0.345,-0.516488771,1.10766332
623993, Anthony Santander,2020.666667,496.6666667,355,0.247333333,0.262,-0.014666667,0.454666667,0.459,-0.004333333,0.333,-0.011666667,0.321333333,0.335,-0.225717588,0.541667044
624413, Pete Alonso,2020.666667,671.6666667,444.3333333,0.264333333,0.263333333,0.001,0.54,0.526333333,0.013666667,0.37,0.001,0.371,0.361,1.378908569,-0.347373872
624414, Christian Arroyo,2022,300,235,0.286,0.292,-0.006,0.414,0.43,-0.016,0.33,-0.011,0.319,0.274,-0.301102709,-1.0618209
624424, Michael Conforto,2019.333333,588.3333333,365.6666667,0.244,0.252,-0.008,0.442,0.456333333,-0.014333333,0.353333333,-0.012666667,0.340666667,0.324,0.39890199,-0.385700136
624428, Adam Frazier,2020,550.25,435.25,0.2745,0.273,0.0015,0.39875,0.37775,0.021,0.3145,0.005,0.3195,0.307,-0.284948755,-0.169732049
624585, Jorge Soler,2020,461,282.75,0.24,0.2485,-0.0085,0.46675,0.49125,-0.0245,0.3565,-0.0165,0.34,0.355,0.377363384,0.489036258
624641, Edmundo Sosa,2021,326,228,0.271,0.266,0.005,0.389,0.394,-0.005,0.326,-0.004,0.322,0.312,-0.204178982,-0.112889275
628451, Andy Ibanez,2021,272,220,0.277,0.264,0.013,0.435,0.415,0.02,0.32,0.005,0.325,0.303,-0.107255254,-0.457515587
630105, Jake Cronenworth,2021.5,663.5,473.5,0.2525,0.2485,0.004,0.425,0.3995,0.0255,0.3235,0.006,0.3295,0.303,0.038130337,-0.602901178
641313, Tim Anderson,2020,506.5,375,0.29625,0.27475,0.0215,0.4445,0.426,0.0185,0.3175,0.01375,0.33125,0.255,0.094669178,-1.980520464
641355, Cody Bellinger,2020,548.25,362,0.235,0.2445,-0.0095,0.4475,0.44475,0.00275,0.329,-0.009,0.32,0.387,-0.2687948,2.015914739
641487, J.P. Crawford,2020.666667,562,407.6666667,0.247333333,0.248333333,-0.001,0.361,0.336666667,0.024333333,0.301666667,0.003666667,0.305333333,0.348,-0.742644135,1.416386212
641584, Jake Fraley,2022,247,164,0.259,0.248,0.011,0.468,0.417,0.051,0.333,0.019,0.352,0.349,0.765058294,-0.063793709
641680, Jonah Heim,2021.5,367.5,266,0.2115,0.227,-0.0155,0.3785,0.3665,0.012,0.288,-0.007,0.281,0.336,-1.528803259,1.872275225
641820, Trey Mancini,2020,629.5,425.25,0.25675,0.25975,-0.003,0.4435,0.44975,-0.00625,0.3395,-0.00975,0.32975,0.28,0.046207315,-1.243995869
641857, Ryan McMahon,2020.666667,577.3333333,360.6666667,0.25,0.244666667,0.005333333,0.437666667,0.426,0.011666667,0.326666667,0.003333333,0.33,0.342,0.054284292,0.454322729
642086, Dominic Smith,2021,493,340,0.244,0.262,-0.018,0.363,0.42,-0.057,0.325,-0.034,0.291,0.305,-1.205724167,0.695998345
642133, Rowdy Tellez,2020.666667,444.3333333,300.3333333,0.229333333,0.255666667,-0.026333333,0.441333333,0.475666667,-0.034333333,0.341333333,-0.027666667,0.313666667,0.289,-0.473411559,-0.476674412
642350, Jose Siri,2022,325,194,0.213,0.207,0.006,0.339,0.323,0.016,0.261,0.007,0.268,0.326,-1.948806079,2.017052952
642708, Amed Rosario,2020,626.25,475.5,0.277,0.27025,0.00675,0.40625,0.38675,0.0195,0.30425,0.00425,0.3085,0.295,-0.640335756,-0.144615159
642715, Willy Adames,2020,519.75,330.25,0.258,0.2345,0.0235,0.44075,0.4195,0.02125,0.31325,0.0155,0.32875,0.3,0.013899405,-0.661237774
642731, Thairo Estrada,2022,541,405,0.26,0.246,0.014,0.4,0.352,0.048,0.299,0.018,0.317,0.33,-0.365718528,0.544055438
643217, Andrew Benintendi,2020,583.75,421,0.284,0.2695,0.0145,0.43425,0.442,-0.00775,0.33925,0,0.33925,0.307,0.353132452,-0.807813256
643265, Garrett Cooper,2020.5,445,286.5,0.271,0.265,0.006,0.4305,0.4515,-0.021,0.343,-0.0095,0.3335,0.314,0.167361974,-0.429385213
643289, Mauricio Dubon,2022,265,221,0.214,0.24,-0.026,0.313,0.331,-0.018,0.272,-0.024,0.248,0.293,-2.594964263,1.75496833
643376, Danny Jansen,2020.5,316,223,0.2335,0.252,-0.0185,0.438,0.463,-0.025,0.339,-0.0195,0.3195,0.32,-0.284948755,0.188060572
643393, Tony Kemp,2020,382,285.5,0.24725,0.22225,0.025,0.381,0.307,0.074,0.28225,0.03025,0.3125,0.275,-0.511104119,-0.824296981
643396, Isiah Kiner-Falefa,2020,456.5,355.5,0.25775,0.2515,0.00625,0.34075,0.325,0.01575,0.28325,0.0045,0.28775,0.3,-1.310724872,0.663386504
643446, Jeff McNeil,2020,457.5,361.75,0.306,0.2735,0.0325,0.454,0.412,0.042,0.32825,0.02625,0.3545,0.309,0.845828068,-1.245463853
643565, Mike Tauchman,2019,296,190,0.277,0.246,0.031,0.504,0.407,0.097,0.322,0.042,0.364,0.343,1.152753205,-0.616623675
645277, Ozzie Albies,2020,585.25,442.75,0.2655,0.25525,0.01025,0.46225,0.431,0.03125,0.3175,0.01225,0.32975,0.354,0.046207315,0.792669818
646240, Rafael Devers,2020,617.5,439.5,0.28125,0.276,0.00525,0.51175,0.49975,0.012,0.3565,0.00175,0.35825,0.367,0.966982727,0.229687026
647304, Josh Naylor,2020.666667,342.3333333,250.6666667,0.252666667,0.249666667,0.003,0.418,0.409,0.009,0.312,0.001,0.313,0.354,-0.494950165,1.333827297
649557, Aledmys Diaz,2020,336.25,259.5,0.259,0.2655,-0.0065,0.432,0.42125,0.01075,0.32525,-0.00575,0.3195,0.27,-0.284948755,-1.188064892
650333, Luis Arraez,2020.666667,482.6666667,397.6666667,0.314666667,0.29,0.024666667,0.411666667,0.408333333,0.003333333,0.334666667,0.009,0.343666667,0.368,0.495825718,0.728366544
650391, Eloy Jimenez,2020.666667,354,239,0.270333333,0.258333333,0.012,0.483333333,0.490666667,-0.007333333,0.345666667,-0.002333333,0.343333333,0.331,0.485056415,-0.279196996
650402, Gleyber Torres,2020,544,375.25,0.26625,0.255,0.01125,0.458,0.45425,0.00375,0.332,0.0035,0.3355,0.332,0.231977793,0.001404136
650489, Willi Castro,2021.5,421,298.5,0.2305,0.2525,-0.022,0.359,0.3515,0.0075,0.2905,-0.0125,0.278,0.305,-1.625726987,1.116001165
650490, Yandy Diaz,2020.666667,482,349.3333333,0.273,0.273666667,-0.000666667,0.428666667,0.436333333,-0.007666667,0.350666667,-0.006666667,0.344,0.393,0.506595021,1.405659973
650559, Bryan De La Cruz,2022,355,243,0.252,0.287,-0.035,0.432,0.498,-0.066,0.355,-0.042,0.313,0.312,-0.494950165,0.177881907
650859, Luis Rengifo,2020.5,458.5,339.5,0.251,0.2445,0.0065,0.3965,0.3795,0.017,0.301,0.005,0.306,0.309,-0.721105529,0.321469744
656305, Matt Chapman,2020,632.25,387.75,0.2415,0.23775,0.00375,0.4625,0.44925,0.01325,0.33975,0.0015,0.34125,0.336,0.41774827,-0.074276305
656582, Connor Joe,2022,467,308,0.238,0.241,-0.003,0.359,0.34,0.019,0.311,0.003,0.314,0.34,-0.462642255,0.916204258
656775, Cedric Mullins,2021.5,673.5,485,0.2745,0.252,0.0225,0.4605,0.398,0.0625,0.316,0.0275,0.3435,0.332,0.490441066,-0.257059138
656811, Ryan O'Hearn,2020,312,199.5,0.21,0.2325,-0.0225,0.369,0.406,-0.037,0.3035,-0.0275,0.276,0.355,-1.690342805,2.556742447
656896, Emmanuel Rivera,2022,359,248,0.233,0.238,-0.005,0.409,0.41,-0.001,0.31,-0.004,0.306,0.3,-0.721105529,0.073767161
656941, Kyle Schwarber,2020,565,330.75,0.243,0.25275,-0.00975,0.514,0.53175,-0.01775,0.375,-0.01325,0.36175,0.331,1.080060409,-0.87420099
657041, Lane Thomas,2021.5,406,267.5,0.238,0.228,0.01,0.408,0.3695,0.0385,0.304,0.014,0.318,0.348,-0.333410619,1.007152695
