Season,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch
2021,"PHI",0.5992739778012037,-107.32134324684739,107.92061752825975,8.89890232682228,0.6103303004056215,1.00079278542838,1.2635643663189629,275,-2.6059016846120358,3.2047009430865963
2021,"PIT",-9.757448850621586,-109.86902947253839,100.11157948384061,-107.73659977316856,-10.460219339467585,1.032060856493193,1.1925093474375748,289,-12.440540650859475,2.9862058708581163
2021,"STL",1.27145521302009,-94.7815187679953,96.05297302256804,11.804004117846489,1.3885345524176955,0.8922412619846294,0.8770601504365914,256,2.8530157995410264,-1.4280030062613613
2021,"SDP",-3.947362579172477,-107.20715497341007,103.25979418540373,24.179703295230865,2.6543612834066153,1.0000072255058519,1.2564950769064855,305,-0.3387208515778184,-3.6086132061093257
2021,"SFG",9.419277640154178,-104.03092257482785,113.45020036073402,99.34699627757072,9.864485585130751,0.9583262080265688,1.1898034623103777,406,9.173158679157495,0.6557258502041776
2020,"ARI",-2.3986507542431355,-38.720859348773956,36.32220872491598,-11.68530160188675,-1.6236330345273018,0.9688138049570582,1.09723077635639,26,-2.810152773745358,0.3342892569683098
2020,"ATL",2.570186633616686,-41.92006704956293,44.490252984760446,66.61140213906765,6.37532315030694,0.9908915826489153,1.7156758295564816,29,5.116215705871582,-2.522403548596114
2020,"CHC",-2.302054286003113,-36.942512448877096,34.64045865274966,-10.150199338793755,-1.0519537702202797,0.9167962253041296,1.2681646937248754,51,-1.089449129998684,-1.42152792516911
2020,"CIN",-2.8278179704211652,-36.46203501522541,33.63421731069684,-32.91989794373512,-3.197434239089489,0.9230833702027526,1.2973117729758514,68,-3.528157016262412,0.4647089446109387
2020,"COL",-5.19491034001112,-42.20971977710724,37.01480956375599,-46.26629710197449,-4.065687556751072,0.9926212785750462,1.5271647383331084,51,-5.77776100859046,0.5442339301979295
2020,"MIA",-0.4938303008675575,-36.21392859518528,35.72009857185185,6.878103345632553,0.6571647310629487,0.9513755708273534,1.8697389118476875,36,-1.0993282487615943,0.5802584765179121
2020,"LAD",7.061248397454619,-37.49801563099027,44.55926365405321,74.90319913625717,7.474934343248606,0.9343381940423696,0.9180780441568392,41,7.451117877615616,0.10636873962783167
2020,"MIL",-4.3100898787379265,-40.82333195209503,36.51324230059981,-34.09629990160465,-3.3223978392779827,0.9762559304749934,1.595258444089156,65,-5.203259349800646,0.7883413511556912
2020,"WSN",-3.3739462587982416,-39.11565834283829,35.74171218276024,16.871601313352585,1.7384420661255717,0.9786391294599878,1.54559999896634,31,1.3411893555894494,-4.788779133304533
2020,"NYM",-0.030122522730380297,-42.39566830173135,42.3655455596745,19.42770417034626,1.999794265255332,1.032431793856437,1.5563621367957141,37,4.15888556279242,-4.188061846310253
2020,"PHI",3.2004084940999746,-39.111640095710754,42.31204890459776,39.791202656924725,3.8355367314070463,1.0301962669807778,1.5551521480083466,46,3.8113588923588395,-0.7047581438631259
2020,"PIT",-7.139556553214788,-44.119340904057026,36.9797842297703,-59.878698483109474,-5.82957548648119,1.0872555429458184,2.0940077592833686,26,-7.043936857022345,0.4773512925369072
2020,"STL",-1.16400858014822,-35.86364127136767,34.69963230472058,-5.332099832594395,-0.5018797433003783,1.0061357758403227,1.3996874941512942,32,-2.8752194922417402,1.7183094527631795
2020,"SDP",5.17855123616755,-37.18352769501507,42.36207885853946,51.08370015025139,5.085986808873713,0.9561683352196688,1.2604363479397513,44,4.239001729525626,1.1769392145737587
2020,"SFG",1.364124455023557,-39.45864164084196,40.82276578992605,25.1216978430748,2.3810969069600105,0.9574075546819729,1.4796355861456019,73,1.7811525948345661,-0.3563419712368807
2019,"ARI",-1.4816466523334384,-110.78950610104948,109.30785889178514,41.7173015922308,3.75400922074914,0.9777843899998572,1.2394101982023202,255,-0.27333411760628223,-1.2419760749952327
2019,"ATL",9.282665363600245,-102.17827508621849,111.46094166487455,100.91840237379074,9.78056792076677,0.9368635434608635,1.0680961713251722,262,7.993129171431065,1.9151071223083527
2019,"CHC",2.773597386170877,-104.47041674144566,107.24401233519893,63.26790153980255,6.102786063216627,0.9358950711624778,1.0696495999235751,242,5.934724984690547,-2.9711476867293727
2019,"CIN",-12.12384245119756,-114.14790188227926,102.02405878342688,-67.50699914991856,-6.861136642750353,1.0035508180073256,1.3375694336322177,314,-6.038970210705884,-6.041975002682463
2019,"COL",-5.48783603310585,-118.38443207694218,112.89659470971674,-28.544696778059006,-3.4192122044041753,1.0072708077367403,1.1791221503443365,298,-5.0802670288831,-0.3679560219135318
2019,"MIA",-15.076838616281748,-112.99748243764043,97.92064465209842,-121.38830093294382,-11.991134541109204,1.0136956097326588,1.2066793128783846,290,-13.533125549554825,-1.3400163201805597
2019,"LAD",14.15653945045051,-102.63714296171383,116.7936819006427,160.75620152056217,16.528984995558858,0.9585387552759218,1.142804567674812,307,13.551765894517303,1.2171095135254895
2019,"MIL",1.7916944760945626,-111.6960669036489,113.4877601834014,1.3704966232180595,0.3755097035318613,0.9788716317348083,1.149294284356248,314,1.9854146223515272,-0.1550474751095272
2019,"WSN",8.962068987406383,-104.2833659604621,113.24543433822691,114.35339777171612,11.270226894877851,0.9535431793664549,1.116538887732618,252,7.975977657362819,1.4227251820417735
2019,"NYM",6.037697872860008,-110.86328974339995,116.9009898910299,69.47650060802698,7.29433965543285,1.0122171671222924,1.4717880073334841,267,7.627951920032501,-1.6631273063332204
2019,"PHI",-0.9503763433822314,-109.22599918663036,108.2756241846364,7.5704987198114395,1.2551392018795013,0.9812832448499159,1.121498710205478,310,0.29273506067693233,-1.2612386485758456
2019,"PIT",0.6281039902241901,-110.05978764221072,110.68789451020712,4.906901679933071,0.3567784186452627,1.0081203735217255,1.3489602943486039,282,-3.038720343261957,3.6617649783286983
2019,"STL",2.161192251049215,-106.40055680880323,108.56174846558133,34.301498003304005,3.8394531589001417,0.9685337518076724,1.1308518709768927,266,1.5178430695086718,0.7135631638988511
2019,"SDP",-9.976911646313965,-111.1497993718367,101.1728897336261,-60.88620042800903,-6.572000828571618,1.0046907130012237,1.2826871133639837,287,-5.004442244302481,-4.925889067819256
2019,"SFG",-9.424398915201891,-114.02223753061844,104.59783858060837,-69.7836992777884,-8.00288568995893,1.016321843308513,1.2369730932121517,357,-9.882720140740275,0.6096744247081389
2018,"ARI",-1.8049325510728522,-109.41444110721932,107.60951259732246,-23.871001794934273,-2.387121078558266,1.0110990652431495,1.2917875482153567,257,-2.646825233940035,0.8617058394929624
2018,"ATL",2.262410424184054,-107.4941054346782,109.7565158280413,52.75290206074715,5.6769627667963505,0.9845800649315867,1.1526080912303345,247,3.2212426010519266,-0.9233995867905551
2018,"CHC",1.9786540567874908,-109.19410399370827,111.17275883629918,60.74720120429993,6.360696899704635,0.9886675686186832,1.2144866430062786,277,6.65190979000181,-4.650575752563961
2018,"CIN",-6.771636168297846,-112.97421961469809,106.20258274208754,-17.748702310025692,-1.9867709074169397,1.0255791069331623,1.260713208743856,242,-2.9673412423580885,-3.6354026342672743
2018,"COL",2.348759290529415,-108.00786031223834,110.35661980137229,-11.400997668504715,-1.7324890792369843,0.9631023359563284,1.203710299313945,272,-1.6464294772595167,4.0851726957537124
2018,"MIA",-8.471040356671438,-107.41010729386471,98.93906623710063,-72.36349634826183,-8.011728893965483,1.0126036515579935,1.101669033545192,281,-8.527035599574447,0.16143239081860017
2018,"LAD",4.476491301320493,-110.20675258012488,114.68324672803283,121.09210301190615,13.317163927480578,1.005952618438001,1.2409903962733382,354,13.417337929829955,-8.967335793276654
2018,"MIL",7.383973171934485,-106.41170727740973,113.79567997297272,46.211402758955956,4.857257236726582,0.9994868257071914,1.2098112225532531,285,6.082766175270081,1.304998207426932
2018,"WSN",-0.7573743714528973,-111.65701626985538,110.89964264724404,67.41819780319929,7.264480536803603,1.0190654053488546,1.3420941964762902,293,4.3285942785441875,-5.07179914790547
2018,"NYM",-5.510410670824058,-111.1208443529249,105.61043268116191,7.652800932526588,0.36565443128347397,1.0135564744590033,1.4476515570422634,256,-0.16673123463988304,-5.26997684200212
