PlayerId,Name,ERA_avg,FIP_avg,WHIP_avg,ERA_2023,FIP_2023,WHIP_2023,z_scores_era_avg,z_score_era_2023,z_scores_fip_avg,z_score_fip_2023,z_scores_whip_avg,z_score_whip_2023,zscore_difference_era,zscore_difference_fip,zscore_difference_whip
7048,Fernando Cruz,0.0,2.212430658340323,0.0,0.0,-2.729419994354589,0.750000178813977,-1.1269712490982937,-0.9865855966799273,-1.4153757369410727,-2.469987527403899,-2.4290770844949043,-0.9510328098667495,0.14038565241836642,-1.0546117904628263,1.4780442746281548
7593,Jordan Lyles,4.482371393487179,4.81404906271852,1.351180964804828,6.512880794797832,5.827958576725091,1.3067916157846782,-0.16031008792145227,0.2944905097062648,0.19651740494268966,0.34360268984003134,-0.15996859656717471,-0.19323727368797114,0.4548005976277171,0.14708528489734168,-0.033268677120796425
8700,Justin Verlander,2.284965184208237,2.8464406424184463,0.8443770536759944,2.793103448275862,3.305064194777916,1.2413793103448276,-0.6341992531354591,-0.43718538454812217,-1.0225601174399437,-0.4859026187337652,-1.0110707704521646,-0.2822637022249638,0.19701386858733694,0.5366574987061785,0.7288070682272009
8700,Justin Verlander,2.284965184208237,2.8464406424184463,0.8443770536759944,3.1484098091149804,3.811217463985052,1.1448762942236292,-0.6341992531354591,-0.36729703503593764,-1.0225601174399437,-0.31948391061675924,-1.0110707704521646,-0.4136047214804035,0.26690221809952147,0.7030762068231844,0.5974660489717611
8779,Wade Miley,3.3142876312660237,4.017715863741318,1.292591290876994,3.182509598025176,4.548148013142244,1.174904977048721,-0.4122171939638346,-0.36058964606598176,-0.2968693346058792,-0.07718767857857903,-0.25836128405872,-0.3727355552339041,0.051627547897852843,0.2196816560273002,-0.11437427117518412
9132,Nathan Eovaldi,4.2461620069446955,4.197879217379641,1.2523371681321318,2.6927224273418915,3.2382364220149817,1.0107816919451544,-0.2112506325197409,-0.4569302150624282,-0.1852449420125314,-0.507874998023077,-0.32596212656144535,-0.596108050887109,-0.2456795825426873,-0.3226300560105456,-0.2701459243256637
9323,Patrick Corbin,4.632438497684602,4.049696056374525,1.349409078059229,4.70089301725432,5.232635074412947,1.473214335891667,-0.12794685237860942,-0.061925386732212435,-0.2770552630668569,0.147865599528096,-0.1629442181595544,0.0332647628770103,0.06602146564639699,0.4249208625949529,0.1962089810365647
9434,Dallas Keuchel,7.131886356498821,4.842052207873589,1.7280783056051867,4.8461542016656,3.962889179252313,1.461538568756292,0.4110801396758441,-0.03335268006095127,0.21386740429335152,-0.26961559513159644,0.4729747155161307,0.01737399367842518,-0.4444328197367954,-0.483482999424948,-0.4556007218377055
9803,Miles Mikolas,3.6276300087987727,3.9600521813314193,1.1341636712231333,4.661052781309518,4.015844617992624,1.3010526733736596,-0.3446422699064879,-0.0697619149828817,-0.3325962090990256,-0.2522043162975458,-0.5244170277693251,-0.20104799894825526,0.2748803549236062,0.08039189280147979,0.3233690288210698
10123,Kyle Gibson,4.201790218199908,4.046083727022892,1.293039792895493,4.88842120966608,3.8453182967252015,1.320000042403373,-0.2208197826561736,-0.025038808558635543,-0.2792933656641952,-0.30827185909880805,-0.2576080912862213,-0.1752605483524508,0.19578097409753806,-0.02897849343461284,0.0823475429337705
10310,Zack Wheeler,3.219372883401742,3.051849229194993,1.1076820720778475,3.588607594936709,3.0110877652711507,1.0759493670886076,-0.4326863591286413,-0.2807106405865321,-0.8952944539775554,-0.5825594627999937,-0.56888895489061,-0.5074145652337798,0.15197571854210917,0.31273499117756165,0.061474389656830164
10314,Erasmo Ramírez,7.751824455336472,7.899204815012685,1.4507298489613945,8.526316217438357,4.375844649528866,1.57894744767377,0.544775014525103,0.6905309245341592,2.107997347734211,-0.1338394971505904,0.007209023520174146,0.17716798195432817,0.1457559100090562,-2.2418368448848014,0.16995895843415404
10591,Scott Alexander,3.3750083483962094,1.9248909381232961,1.0961557267467006,9.000002861023859,1.7705809593199169,1.6666671964858997,-0.3991222596587833,0.7837045385048561,-1.5935276527858475,-0.9904271041176946,-0.5882457462508772,0.2965549366930978,1.1828267981636393,0.6031005486681529,0.884800682943975
10603,Chris Sale,3.2115795778765976,2.8648937616153844,1.0853733743015146,4.684931506849315,3.695238970403802,1.1369863013698631,-0.434367051134504,-0.06506499733556013,-1.0111270586063146,-0.35761661121431165,-0.6063531116523236,-0.4243430356283293,0.3693020537989439,0.6535104473920029,0.18201007602399433
10954,Jacob deGrom,2.07018470620798,2.0071294961121224,0.7958731265800822,2.670329782269228,1.5562956500090803,0.7582417900270646,-0.6805184730384582,-0.4613348224036664,-1.542574843028076,-1.0608822142858532,-1.0925259385887731,-0.939815941622191,0.21918365063479184,0.48169262874222274,0.15270999696658216
11156,Merrill Kelly,4.076867997554069,4.09015557264647,1.2479292708017422,2.97066025752733,3.9160582328545233,1.129584394220269,-0.24776031218073627,-0.4022601658891359,-0.2519876295150138,-0.28501319517402063,-0.33336453786446857,-0.4344170630373883,-0.1544998537083996,-0.03302556565900683,-0.10105252517291974
11189,Vince Velasquez,5.905569733665205,5.521897759363275,1.4047640901708873,3.857142988516365,3.886652885711924,1.3125000447034851,0.14661462655008597,-0.22789003979975112,0.6350815147648377,-0.2946814126506538,-0.06998366653570169,-0.18546807742159,-0.3745046663498371,-0.9297629274154915,-0.1154844108858883
11423,José Quintana,4.511506456301921,3.766440437246854,1.427315650095172,3.731707317073171,3.368142411766984,1.3902439024390243,-0.1540268661222992,-0.2525630910404153,-0.45255286452276916,-0.46516306014494385,-0.032111658734291615,-0.0796583532673558,-0.09853622491811609,-0.012610195622174691,-0.04754669453306419
11486,Robbie Ray,3.7050952775097197,4.113284006254741,1.2319911619629917,8.10000077247627,5.970581693649317,2.70000025749209,-0.32793623195706595,0.6066751704474946,-0.23765787098741914,0.39049590640135123,-0.36013023320028803,1.7029256691108978,0.9346114024045606,0.6281537773887704,2.063055902311186
11589,José Ureña,4.94639178038212,4.632436911363356,1.4560017402032925,9.818182499152616,10.961491060493444,2.236363791473652,-0.06024018147476025,0.9446395253659182,0.08399537605501667,2.0314626642775324,0.016062384747144016,1.0719144483385419,1.0048797068406785,1.9474672882225157,1.055852063591398
11674,Jameson Taillon,3.8782096215001554,3.909943570231954,1.1590932198099217,5.602305598680691,4.63657570250221,1.3487031996823886,-0.29060266494802506,0.11538142364018085,-0.3636421635882096,-0.04811343818473677,-0.4825515398946796,-0.13619542806501375,0.4059840885882059,0.3155287254034728,0.34635611182966586
11760,Drew Smyly,5.141243062649144,5.510027572703966,1.4495843556435,5.4000002423454845,5.326463881363923,1.4382353586639116,-0.018218860562638797,0.0755881944439719,0.627727064766782,0.17871567950762718,0.005285336998380728,-0.014341775304515194,0.0938070550066107,-0.4490113852591548,-0.019627112302895922
11762,Noah Syndergaard,4.8818964828389335,4.356104212551701,1.2937382370740242,5.40000020599366,7.350581591796881,1.2900000492095969,-0.07414913585192968,0.0755881872936101,-0.0872129692361889,0.8442276398959606,-0.2564351576414096,-0.21609066788755715,0.14973732314553978,0.9314406091321495,0.040344489753852464
11762,Noah Syndergaard,4.8818964828389335,4.356104212551701,1.2937382370740242,7.156626670484122,5.529617632648426,1.445783165754368,-0.07414913585192968,0.421114577597248,-0.0872129692361889,0.24551083207248184,-0.2564351576414096,-0.004069177449553217,0.4952637134491777,0.33272380130867074,0.2523659801918564
11836,Taijuan Walker,2.845727735707701,3.3658187643876953,1.2265407617711404,4.017073469735008,4.573020557492074,1.2878049739041193,-0.5132660837054167,-0.19643189944261452,-0.7007673320576491,-0.0690098064791542,-0.3692833737936499,-0.21907817480238548,0.3168341842628022,0.6317575255784948,0.15020519899126442
12049,Kyle Hendricks,4.117666319715337,4.275435924238128,1.2290571382652664,3.795527341581952,3.970261981448849,1.1405751354753846,-0.23896181022443225,-0.2400097661626615,-0.13719288192489407,-0.26719148312561897,-0.3650574918352935,-0.4194586170028442,-0.0010479559382292614,-0.1299986012007249,-0.05440112516755069
12304,Chris Bassitt,3.426270965031918,3.91938129133586,1.1880574070184855,4.004237417584352,4.637106904062997,1.2266949549107615,-0.3880670444229289,-0.19895673602854858,-0.3577948041534835,-0.047938783820388936,-0.4339104734847682,-0.3022491730147802,0.1891103083943803,0.30985602033309456,0.13166130046998797
12718,Adrian Houser,4.242439570441312,4.279245178102436,1.3674361119670302,4.746094032889249,4.137768987845632,1.4882813387084806,-0.21205340731836558,-0.053034399327599104,-0.13483277016936515,-0.21211666428909037,-0.1326704822812064,0.05377101839755856,0.1590190079907665,-0.07728389411972522,0.18644150067876497
12730,Nick Martinez,4.299363161788337,5.15701703860255,1.5477707382438013,3.228260936493686,4.86840755623996,1.1739130678158858,-0.1997773551844833,-0.3515904107976177,0.40901118469258857,0.028110820249556426,0.17017483733962116,-0.3740855479583371,-0.1518130556131344,-0.38090036444303216,-0.5442603852979583
12768,Sonny Gray,3.8510957053434405,3.768062674560197,1.231642759995246,3.06,2.8572481028238936,1.1933333333333334,-0.2964500094394218,-0.38468714205552745,-0.4515477696958395,-0.63314058010016,-0.36071532274995977,-0.34765448321244946,-0.08823713261610566,-0.18159281040432057,0.013060839537510305
12777,John Brebbia,0.8181818181818182,2.3851582743904807,1.0,1.0000001059638242,3.8261370505815737,1.1111112288486935,-0.9505234456952583,-0.789886734456443,-1.308358328370839,-0.3145784827985762,-0.7497250605744874,-0.45955912041857777,0.1606367112388153,0.9937798455722628,0.29016594015590963
12808,Mike Clevinger,3.3251921044530888,3.685466892165195,1.12854321356767,3.317406229726283,4.345666788383337,1.2286689739726977,-0.409865552435793,-0.33405563490423895,-0.5027219061360557,-0.14376171038343255,-0.5338557547083863,-0.29956252459646815,0.07580991753155403,0.35896019575262317,0.23429323011191816
12857,Shawn Armstrong,1.1739131408287662,3.634170175364882,0.7826087605525108,0.0,1.179672345248136,0.9090909090909092,-0.8738069884386122,-0.9865855966799273,-0.5345039791227897,-1.1847126183119983,-1.1148014785231963,-0.7345096429387619,-0.11277860824131514,-0.6502086391892086,0.38029183558443447
12880,Tyler Anderson,5.610861120450229,4.871387916131531,1.3893043495214958,5.466257796638764,4.3656734863256,1.5460123061200548,0.08305823078307381,0.08862097860616715,0.23204302408205793,-0.13718368544949477,-0.09594601328454203,0.13234311289993064,0.005562747823093336,-0.3692267095315527,0.22828912618447267
12970,Joe Musgrove,3.6872838215433053,3.6855247228683377,1.1508244905164522,3.051370022466478,3.5377047377872888,1.1404110184975724,-0.33177742252234604,-0.3863846486375112,-0.5026860757799861,-0.4094124704355928,-0.49643764716891775,-0.4196819809142467,-0.054607226115165164,0.09327360534439333,0.07675566625467106
13050,Anthony DeSclafani,4.654253120280356,4.430657441538861,1.3946020110894264,4.720279972118029,4.256595474777438,1.2062937706523853,-0.12324234519750296,-0.05811199517262441,-0.0410217836620638,-0.1730475687239272,-0.08704937460839245,-0.33001527237843076,0.06513035002487855,-0.1320257850618634,-0.2429658977700383
13074,Yu Darvish,4.061880437732253,4.063350557526918,1.141636478364897,4.555012394875241,4.040752614034683,1.298288556993426,-0.25099250574720755,-0.09061993613404701,-0.26859529955862405,-0.24401478799597778,-0.5118675539714375,-0.20480997320887942,0.16037256961316054,0.024580511562646262,0.30705758076255807
13125,Gerrit Cole,3.0251087273484414,2.9321905329016427,1.0008830529397417,2.946428571428572,3.401533817109608,1.0416666666666667,-0.4745810613254238,-0.40702651046945815,-0.969431780034834,-0.45418426206657614,-0.7482421038329033,-0.5540734676932803,0.06755455085596568,0.5152475179682579,0.1941686361396231
13164,Eduardo Rodriguez,4.106045452412702,3.8233569892183112,1.3320960922133867,3.2124646586661765,3.381063024947333,1.1133144716541512,-0.24146794818010656,-0.35469752034441365,-0.4172888920554504,-0.4609148770660882,-0.19201881597987516,-0.45656049750121114,-0.1132295721643071,-0.0436259850106378,-0.26454168152133595
13183,Zach Davies,4.546937800519121,4.806841063346398,1.3800394859676186,6.930481848934549,4.698389039294206,1.6042782057718863,-0.1463857981838371,0.3766321532142419,0.19205152142377171,-0.027789760992175554,-0.11150498064509226,0.21164325247790683,0.523017951398079,-0.21984128241594728,0.3231482331229991
13273,Ross Stripling,3.648904776508929,3.8376625060653016,1.1421842335111352,4.925675802634879,4.628689579270548,1.2364865183569036,-0.3400541869804839,-0.017710873285569924,-0.40842557664456575,-0.05070632559672671,-0.5109476802579894,-0.28892281312665535,0.322343313694914,0.357719251047839,0.22202486713133407
13345,Luis Cessa,5.3977286502574255,5.035421588016984,1.4747478397340963,9.360000714111385,5.510581607055677,2.2000001678466923,0.037094417650494434,0.8545156991066482,0.3336738975050061,0.2392519556025343,0.047543684934812876,1.0224234004630246,0.8174212814561537,-0.0944219419024718,0.9748797155282117
13361,Steven Matz,4.4321874295241255,4.237204964882563,1.3059670457888855,4.044943820224719,3.955974694584193,1.3707865168539326,-0.17113268261930975,-0.19094983379241925,-0.16087976124938114,-0.27188901639698876,-0.2358986829759718,-0.10613993858467394,-0.019817151173109504,-0.11100925514760762,0.12975874439129786
13431,Marcus Stroman,3.758625367481737,3.7663516893139914,1.2939178303188366,3.847150563227249,3.589234311091201,1.2357513930366313,-0.31639201698964126,-0.22985553827670166,-0.45260785036700246,-0.3924700035174383,-0.2561335573622516,-0.28992332184364494,0.0865364787129396,0.060137846849564136,-0.03378976448139337
13543,Blake Snell,3.4386501230081703,3.2210481357457277,1.1923916380836315,2.7253521126760565,3.78466594319948,1.267605633802817,-0.3853973746938425,-0.4505119937625869,-0.7904633393819677,-0.3282138152849605,-0.4266317737733766,-0.24656956340168493,-0.06511461906874438,0.46224952409700715,0.18006221037169165
13619,Jakob Junis,4.759951959030483,4.192544458908371,1.31856945639342,0.0,2.5782736930621413,0.6923077430950857,-0.10044749996230007,-0.9865855966799273,-0.18855021559876353,-0.7248648930597108,-0.2147347992209705,-1.0295524625699528,-0.8861380967176272,-0.5363146774609473,-0.8148176633489823
13743,Max Fried,3.041256552075902,3.158163192433546,1.1981998664078095,2.850931812117289,3.177413729878884,1.2111801816184562,-0.4710986468552156,-0.4258106123815822,-0.8294251674048907,-0.5278729600343536,-0.4168777137817763,-0.3233648460748768,0.04528803447363339,0.3015522073705371,0.09351286770689948
13767,JT Chargois,6.75,4.862431001663208,1.25,0.0,1.2705814361572267,1.0,0.3287231289767485,-0.9865855966799273,0.2264935595719544,-1.1548225150852007,-0.3298870545943832,-0.6107819799132889,-1.3153087256566758,-1.3813160746571551,-0.28089492531890564
13774,Zach Eflin,4.281156037930661,4.044552192326137,1.2755922238421085,3.554272642572509,3.1320133019438736,1.0392610066001489,-0.20370387486456265,-0.28746428593542567,-0.2802422635771645,-0.5428002182870543,-0.286908701688514,-0.5573475813719838,-0.08376041107086302,-0.2625579547098898,-0.2704388796834698
13781,Alex Wood,4.594663034722975,4.2944070764199225,1.260143364782367,5.400000457763711,5.648359415501741,1.555555687421645,-0.13609344927674594,0.07558823681648744,-0.12543886371684065,0.28455207768749696,-0.3128527744177521,0.14533169582380487,0.21168168609323337,0.4099909414043376,0.45818447024155695
13896,Chris Flexen,8.251957791951467,6.184794157183077,1.9573375185367548,10.384616146426286,6.905197087406426,2.0192309173606664,0.6526329828804158,1.0560563675035926,1.045794383195891,0.6977891629656461,0.8579816387551613,0.7763956744584988,0.40342338462317673,-0.3480052202302448,-0.08158596429666254
13896,Chris Flexen,8.251957791951467,6.184794157183077,1.9573375185367548,5.869565339079428,6.0097119277276265,1.5652174237545142,0.6526329828804158,0.16795110492427173,1.045794383195891,0.40336158049613496,0.8579816387551613,0.15848136045338126,-0.4846818779561441,-0.6424328026997559,-0.6995002783017801
14078,Michael Wacha,3.9273535850312924,4.483150805396643,1.2853090142952224,2.8421054058127857,3.842949885938969,1.105263213371639,-0.2800043551067508,-0.4275467562752317,-0.008498300181790925,-0.30905057157053156,-0.2705907899750666,-0.46751829459001815,-0.14754240116848089,-0.30055227138874063,-0.19692750461495157
14107,Kevin Gausman,5.523762910352679,4.276470420105404,1.2974174734329222,3.232816073899908,2.858164570762588,1.1574279770752758,0.06427476785279194,-0.35069442054748473,-0.1365519359694984,-0.6328392535659523,-0.25025642461561265,-0.39652182723142104,-0.4149691884002767,-0.49628731759645384,-0.1462654026158084
14168,José Berríos,3.962631544855607,3.8340251536770444,1.1848072568098822,3.5526315789473686,4.046897225630911,1.2171052631578947,-0.2723963658050898,-0.2877870812491225,-0.4106791828457594,-0.2419944941720797,-0.4393686198156315,-0.3153007846616657,-0.015390715444032699,0.1686846886736797,0.1240678351539658
14361,Ty Blach,7.490689824846268,5.210622825958102,2.034512371245859,2.8557694402672285,4.510966142535922,1.2115385504164,0.4884591310398745,-0.42485905652945927,0.4422238960027027,-0.08941274803505124,0.9875853838479552,-0.3228771046022976,-0.9133181875693337,-0.5316366440377539,-1.310462488450253
14374,Tyler Glasnow,2.498226002758767,3.093672943594653,0.9544341710843193,3.11538470680192,3.1090429698786086,1.0500000308110171,-0.5882077605980238,-0.37379303439738987,-0.8693815997728552,-0.5503526598494848,-0.8262461275856473,-0.5427317233153521,0.21441472620063395,0.31902893992337045,0.2835144042702952
14444,Hyun Jin Ryu,3.579208709414989,3.7242171200637353,1.1433954009149492,2.25,3.8539147694905607,1.0,-0.3550847311349416,-0.5440132035737509,-0.4787133019183981,-0.3054454150570357,-0.5089137038270879,-0.6107819799132889,-0.18892847243880934,0.1732678868613624,-0.10186827608620097
14739,Paul Blackburn,8.077656224043945,5.537192141267544,1.7377954975517764,3.980079802253383,3.2825336277555848,1.4462151834013792,0.6150433810296536,-0.20370851097466647,0.644557504502362,-0.49331046944837853,0.4892933014784593,-0.0034811995771981985,-0.8187518920043201,-1.1378679739507405,-0.4927745010556575
14765,Julio Urías,2.793549256797833,3.2961838319722965,1.0329440876938663,4.406528389431119,4.436753595784452,1.1127596943007876,-0.5245188123580985,-0.11982656796844493,-0.7439112726936117,-0.11381317554942605,-0.6944003402295814,-0.45731555186095363,0.40469224438965357,0.6300980971441856,0.23708478836862779
14843,Michael Lorenzen,3.436526844478863,4.503699917750177,1.37163890415298,3.577287152342382,3.876259684172868,1.09779182452835,-0.38585527760024246,-0.28293735852875096,0.00423337992114777,-0.29809860518610615,-0.12561251471761473,-0.47768688688250016,0.1029179190714915,-0.3023319851072539,-0.35207437216488546
14843,Michael Lorenzen,3.436526844478863,4.503699917750177,1.37163890415298,4.153846153846154,5.155196820772611,1.1923076923076923,-0.38585527760024246,-0.16952887094544786,0.00423337992114777,0.12240458818295759,-0.12561251471761473,-0.34905038505171126,0.2163264066547946,0.11817120826180982,-0.22343787033409654
14916,Jon Gray,4.378814932301939,4.028186536012971,1.2855700377952766,3.75949396134342,4.128809350564916,1.23037984189421,-0.18264291138229682,-0.24709749030660455,-0.2903819862702486,-0.21506251360423834,-0.2701524396319598,-0.2972340260100545,-0.06445457892430773,0.07531947266601025,-0.027081586378094713
14975,Chad Kuhl,4.9003684881731315,5.023452359805391,1.4494158661394614,9.409091724837191,6.906945387785127,1.9545456239999963,-0.07016549224944608,0.8641718440386131,0.32625808401158946,0.6983639886323451,0.005002383808764187,0.6883587124825373,0.9343373362880593,0.3721059046207556,0.6833563286737732
15038,Germán Márquez,4.469513809186907,4.009452264511178,1.2606477193860683,4.95,4.620581436157227,1.1,-0.16308293431871634,-0.012926331846339342,-0.30198923954809653,-0.053372211177709426,-0.3120057854932527,-0.4746815505852684,0.150156602472377,0.2486170283703871,-0.1626757650920157
15290,Austin Pruitt,0.4354840049386809,2.5696717920461944,0.4354840049386809,7.448276351946887,5.339547089475806,1.3448276746570769,-1.0330554538789096,0.4784817320299724,-1.1940386905663172,0.18301732235864768,-1.697746139416162,-0.14147003426317792,1.511537185908882,1.377056012924965,1.556276105152984
15423,Andrew Heaney,4.723534798179278,4.7056523645551005,1.1993158967655397,4.340599635510339,4.92998205010939,1.3569482853007837,-0.10830116756475235,-0.13279467747832405,0.12935771154629389,0.048355968006402295,-0.41500350594176544,-0.12497383113991517,-0.0244935099135717,-0.08100174353989159,0.29002967480185027
15451,Mike Mayers,7.0568191261332425,4.129868950824105,1.636363831433413,6.517241807953526,6.063685068137309,1.6551725226548637,0.39489125890238674,0.29534831594123495,-0.22738228315913056,0.4211074706176532,0.3189538276929657,0.28091063625920226,-0.09954294296115179,0.6484897537767838,-0.038043191433763446
15454,Nick Pivetta,4.914923426772659,4.558475499252268,1.372881035916786,5.876470851964204,5.317640351556168,1.4294118288561577,-0.06702659709499284,0.1693094113078455,0.038170864379794514,0.17581458112306356,-0.12352653822609119,-0.026350637254754124,0.23633600840283833,0.13764371674326903,0.09717590097133708
15467,Marco Gonzales,4.018277415498493,4.478665105234023,1.258198639010286,5.22,4.290581436157227,1.46,-0.2603958649076172,0.04018235532640173,-0.011277519961488965,-0.16187328589098468,-0.31611865357906666,0.015279994995604848,0.3005782202340189,-0.15059576592949572,0.3313986485746715
15474,Lucas Giolito,4.491305057286265,4.2113304180388855,1.2696844507005978,6.666666666666667,6.122433288009079,1.4814814814814814,-0.15838346804472014,0.32474001252355816,-0.17691093804936334,0.4404233645375891,-0.2968299324705727,0.044516383517920276,0.4831234805682783,0.6173343025869524,0.34134631598849297
15474,Lucas Giolito,4.491305057286265,4.2113304180388855,1.2696844507005978,3.793388429752066,4.444135155165491,1.2231404958677683,-0.15838346804472014,-0.2404304876414151,-0.17691093804936334,-0.11138618425881217,-0.2968299324705727,-0.3070868070325826,-0.08204701959669497,0.06552475379055117,-0.01025687456200991
15488,Antonio Senzatela,5.037776457088149,4.31395446453136,1.5199973228036021,4.695652563315065,8.09666879289771,1.1739131408287662,-0.040532305900957105,-0.06295617795037202,-0.11332782514733267,1.0895344979240194,0.12353349590894011,-0.3740854485874934,-0.022423872049414914,1.202862323071352,-0.4976189444964335
15689,Luis Castillo,3.5405828351046686,3.5742502554710915,1.180029154079445,3.0121704786248964,3.653948587982214,1.0040568262082987,-0.3634147264063144,-0.3940951534937953,-0.5716287579821664,-0.3711925229357191,-0.44739273630649096,-0.6052606220267027,-0.03068042708748092,0.2004362350464473,-0.15786788572021176
15734,Brad Keller,4.446720749505643,4.321473952154579,1.448415538955056,4.361538973475409,5.716735569429149,1.8692309886323184,-0.16799844970199698,-0.12867593396131952,-0.10866895184371914,0.30703355097805496,0.0033224823270502682,0.5722451274674926,0.039322515740677466,0.4157025028217741,0.5689226451404423
